"pop_num"	"variable"	"value"	"mro_ci"	"upper_ci"	"lower_ci"
"59"	60	"rand_mro"	0.540373895970259	0.000842440192320603	0.54121633616258	0.539531455777938
"60"	61	"rand_mro"	0.541458266998273	0.000863546177523463	0.542321813175797	0.54059472082075
"61"	62	"rand_mro"	0.541274600823411	0.000902720313558537	0.542177321136969	0.540371880509852
"62"	63	"rand_mro"	0.5417166728387	0.000860684829121227	0.542577357667821	0.540855988009579
"63"	64	"rand_mro"	0.541582490233724	0.000824192254759301	0.542406682488483	0.540758297978965
"64"	65	"rand_mro"	0.541400098804167	0.000866080978484944	0.542266179782652	0.540534017825682
"65"	66	"rand_mro"	0.540789867659604	0.000842789316185485	0.54163265697579	0.539947078343418
"66"	67	"rand_mro"	0.541613169770656	0.000823289784317572	0.542436459554974	0.540789879986338
"67"	68	"rand_mro"	0.540932898575176	0.000821072074186753	0.541753970649363	0.540111826500989
"68"	69	"rand_mro"	0.541441003452432	0.000820626028525349	0.542261629480957	0.540620377423907
"69"	70	"rand_mro"	0.541553069892926	0.000809646931907147	0.542362716824833	0.540743422961019
"70"	71	"rand_mro"	0.540916332968563	0.000811597500810945	0.541727930469374	0.540104735467752
"71"	72	"rand_mro"	0.541934981745611	0.000834374142068653	0.54276935588768	0.541100607603542
"72"	73	"rand_mro"	0.541417684689728	0.000801063083364368	0.542218747773092	0.540616621606364
"73"	74	"rand_mro"	0.54129731758402	0.000790369525666852	0.542087687109687	0.540506948058353
"74"	75	"rand_mro"	0.540886416470676	0.000767881354502799	0.541654297825179	0.540118535116173
"75"	76	"rand_mro"	0.540958851312707	0.000801579599999805	0.541760430912707	0.540157271712707
"76"	77	"rand_mro"	0.541757706885907	0.000799557499630002	0.542557264385537	0.540958149386277
"77"	78	"rand_mro"	0.541525330132197	0.000752280296406467	0.542277610428603	0.54077304983579
"78"	79	"rand_mro"	0.541998022511596	0.000768436706085748	0.542766459217682	0.54122958580551
"79"	80	"rand_mro"	0.541204628543515	0.000734787041824049	0.541939415585339	0.540469841501691
"80"	81	"rand_mro"	0.54170935300141	0.000748190548690902	0.542457543550101	0.540961162452719
"81"	82	"rand_mro"	0.54127135747425	0.000764867184143096	0.542036224658393	0.540506490290107
"82"	83	"rand_mro"	0.541437752442685	0.000739530950981301	0.542177283393666	0.540698221491704
"83"	84	"rand_mro"	0.541196699242977	0.000713155763923459	0.5419098550069	0.540483543479053
"84"	85	"rand_mro"	0.542117072519428	0.000711705725997204	0.542828778245425	0.541405366793431
"85"	86	"rand_mro"	0.541732144977414	0.000712962637405564	0.54244510761482	0.541019182340008
"86"	87	"rand_mro"	0.540620658656143	0.000749516858357602	0.541370175514501	0.539871141797785
"87"	88	"rand_mro"	0.541258468274324	0.000714999207210018	0.541973467481534	0.540543469067114
"88"	89	"rand_mro"	0.540272396201618	0.000721025096982388	0.5409934212986	0.539551371104636
"89"	90	"rand_mro"	0.540863924804385	0.000683222830759017	0.541547147635144	0.540180701973626
"90"	91	"rand_mro"	0.541669719652433	0.000690379333819417	0.542360098986252	0.540979340318614
"91"	92	"rand_mro"	0.541600961920075	0.000742847259014624	0.54234380917909	0.54085811466106
"92"	93	"rand_mro"	0.541252558690399	0.000698952908661632	0.541951511599061	0.540553605781737
"93"	94	"rand_mro"	0.541443146890277	0.000694378010022791	0.5421375249003	0.540748768880254
"94"	95	"rand_mro"	0.541568007396866	0.000696158117981298	0.542264165514847	0.540871849278885
"95"	96	"rand_mro"	0.541468467269422	0.000698084620409119	0.542166551889831	0.540770382649013
"96"	97	"rand_mro"	0.540975009298332	0.000690676726978287	0.54166568602531	0.540284332571354
"97"	98	"rand_mro"	0.541711733526902	0.000676510148989337	0.542388243675891	0.541035223377913
"98"	99	"rand_mro"	0.540949932332102	0.000686850015290552	0.541636782347393	0.540263082316811
"99"	100	"rand_mro"	0.541463854925498	0.000672952647605022	0.542136807573103	0.540790902277893
"100"	2	"baci_a_mro"	0.574323585970542	0.00658571112198883	0.580909297092531	0.567737874848553
"101"	3	"baci_a_mro"	0.57583349916635	0.00457785737941316	0.580411356545763	0.571255641786937
"102"	4	"baci_a_mro"	0.571764325047642	0.00402173931286886	0.575786064360511	0.567742585734773
"103"	5	"baci_a_mro"	0.57193556916559	0.00344639086859431	0.575381960034184	0.568489178296996
"104"	6	"baci_a_mro"	0.571567519968504	0.00324308907904833	0.574810609047552	0.568324430889456
"105"	7	"baci_a_mro"	0.568007102936214	0.00286434155120247	0.570871444487417	0.565142761385012
"106"	8	"baci_a_mro"	0.571244276415611	0.00268108323185912	0.57392535964747	0.568563193183752
"107"	9	"baci_a_mro"	0.570931686458319	0.00260772438491955	0.573539410843239	0.5683239620734
"108"	10	"baci_a_mro"	0.572838476034138	0.00241946426335779	0.575257940297496	0.57041901177078
"109"	11	"baci_a_mro"	0.57129600953434	0.00236765217901071	0.573663661713351	0.568928357355329
"110"	12	"baci_a_mro"	0.571819469760964	0.00232698003343887	0.574146449794403	0.569492489727525
"111"	13	"baci_a_mro"	0.569234051219032	0.00223528368352004	0.571469334902552	0.566998767535512
"112"	14	"baci_a_mro"	0.571431074240154	0.00208591626580286	0.573516990505957	0.569345157974351
"113"	15	"baci_a_mro"	0.569464963650931	0.00208483157309044	0.571549795224021	0.567380132077841
"114"	16	"baci_a_mro"	0.569149395377226	0.00198905237908639	0.571138447756312	0.56716034299814
"115"	17	"baci_a_mro"	0.569757347992427	0.00201107320148289	0.57176842119391	0.567746274790944
"116"	18	"baci_a_mro"	0.570369633833367	0.00198067540199516	0.572350309235362	0.568388958431372
"117"	19	"baci_a_mro"	0.569231597165835	0.0019033228686764	0.571134920034511	0.567328274297159
"118"	20	"baci_a_mro"	0.567061883800102	0.00184984449116157	0.568911728291264	0.56521203930894
"119"	21	"baci_a_mro"	0.569499972243511	0.00185821805511946	0.57135819029863	0.567641754188392
"120"	22	"baci_a_mro"	0.568571662556998	0.00181707240619723	0.570388734963195	0.566754590150801
"121"	23	"baci_a_mro"	0.570356085683613	0.00177716800279627	0.572133253686409	0.568578917680817
"122"	24	"baci_a_mro"	0.570120136273182	0.00180750818915187	0.571927644462334	0.56831262808403
"123"	25	"baci_a_mro"	0.572131353346662	0.0017458518084971	0.573877205155159	0.570385501538165
"124"	26	"baci_a_mro"	0.569828012654597	0.00177842529783799	0.571606437952435	0.568049587356759
"125"	27	"baci_a_mro"	0.569511047708453	0.00174375428493931	0.571254801993392	0.567767293423514
"126"	28	"baci_a_mro"	0.570204110554692	0.00166802945589116	0.571872140010583	0.568536081098801
"127"	29	"baci_a_mro"	0.569087110261367	0.00161388518222755	0.570700995443595	0.567473225079139
"128"	30	"baci_a_mro"	0.570486584073953	0.0016016546386659	0.572088238712619	0.568884929435287
"129"	31	"baci_a_mro"	0.56980207581597	0.00162758644644212	0.571429662262412	0.568174489369528
"130"	32	"baci_a_mro"	0.569421909925783	0.00163541705029325	0.571057326976076	0.56778649287549
"131"	33	"baci_a_mro"	0.57009569961754	0.00156634957117384	0.571662049188714	0.568529350046366
"132"	34	"baci_a_mro"	0.569208064026561	0.0015629299059934	0.570770993932554	0.567645134120568
"133"	35	"baci_a_mro"	0.569509727762552	0.00155166166698239	0.571061389429534	0.56795806609557
"134"	36	"baci_a_mro"	0.569144858349299	0.00155976584062464	0.570704624189924	0.567585092508674
"135"	37	"baci_a_mro"	0.569508203238063	0.00152734030562537	0.571035543543688	0.567980862932438
"136"	38	"baci_a_mro"	0.569526709781825	0.00153632647964243	0.571063036261467	0.567990383302183
"137"	39	"baci_a_mro"	0.569175904164	0.00151058631645561	0.570686490480456	0.567665317847544
"138"	40	"baci_a_mro"	0.57048243498429	0.0014962617938744	0.571978696778164	0.568986173190416
"139"	41	"baci_a_mro"	0.569266702457682	0.0015127842736392	0.570779486731321	0.567753918184043
"140"	42	"baci_a_mro"	0.569372334702196	0.001493501679253	0.570865836381449	0.567878833022943
"141"	43	"baci_a_mro"	0.570677466266329	0.00147133464017875	0.572148800906508	0.56920613162615
"142"	44	"baci_a_mro"	0.5696692663326	0.00147786858578927	0.571147134918389	0.568191397746811
"143"	45	"baci_a_mro"	0.569476449217946	0.00148965067751771	0.570966099895464	0.567986798540428
"144"	46	"baci_a_mro"	0.56940057413468	0.00147789358488623	0.570878467719566	0.567922680549794
"145"	47	"baci_a_mro"	0.570930131533725	0.00151411228282416	0.572444243816549	0.569416019250901
"146"	48	"baci_a_mro"	0.569254614107057	0.00144934810965527	0.570703962216712	0.567805265997402
"147"	49	"baci_a_mro"	0.569149130742056	0.00147076977935454	0.570619900521411	0.567678360962701
"148"	50	"baci_a_mro"	0.570277793574701	0.00144332264004627	0.571721116214747	0.568834470934655
"149"	51	"baci_a_mro"	0.567191793191822	0.00146176424902529	0.568653557440847	0.565730028942797
"150"	52	"baci_a_mro"	0.568043379570316	0.00141529500937899	0.569458674579695	0.566628084560937
"151"	53	"baci_a_mro"	0.568674428792711	0.00142999713561441	0.570104425928325	0.567244431657097
"152"	54	"baci_a_mro"	0.570176293405886	0.00134858281764984	0.571524876223536	0.568827710588236
"153"	55	"baci_a_mro"	0.569498491331918	0.00143310488309343	0.570931596215011	0.568065386448825
"154"	56	"baci_a_mro"	0.569026983124495	0.00142588819974904	0.570452871324244	0.567601094924746
"155"	57	"baci_a_mro"	0.569466866081907	0.00135669771170909	0.570823563793616	0.568110168370198
"156"	58	"baci_a_mro"	0.569225180358247	0.00138730028732998	0.570612480645577	0.567837880070917
"157"	59	"baci_a_mro"	0.571011981736603	0.0013853637018669	0.57239734543847	0.569626618034736
"158"	60	"baci_a_mro"	0.56962001016486	0.00139080514219563	0.571010815307056	0.568229205022664
"159"	61	"baci_a_mro"	0.568391337536177	0.00137015708154236	0.569761494617719	0.567021180454635
"160"	62	"baci_a_mro"	0.569163368340609	0.00139636658102613	0.570559734921635	0.567767001759583
"161"	63	"baci_a_mro"	0.569866641512438	0.00140279279366062	0.571269434306099	0.568463848718777
"162"	64	"baci_a_mro"	0.568727348605679	0.00137375961410388	0.570101108219783	0.567353588991575
"163"	65	"baci_a_mro"	0.569912610810576	0.00134374415746429	0.57125635496804	0.568568866653112
"164"	66	"baci_a_mro"	0.569878084815337	0.00136128939192854	0.571239374207266	0.568516795423408
"165"	67	"baci_a_mro"	0.569327737727679	0.00133233267776402	0.570660070405443	0.567995405049915
"166"	68	"baci_a_mro"	0.568889312402804	0.00132206871690129	0.570211381119705	0.567567243685903
"167"	69	"baci_a_mro"	0.568209719937994	0.00134336614331089	0.569553086081305	0.566866353794683
"168"	70	"baci_a_mro"	0.568720148063382	0.00132490979800005	0.570045057861382	0.567395238265382
"169"	71	"baci_a_mro"	0.569285074915194	0.00136147329765116	0.570646548212845	0.567923601617543
"170"	72	"baci_a_mro"	0.568241173415894	0.0013655342891152	0.569606707705009	0.566875639126779
"171"	73	"baci_a_mro"	0.568913212850096	0.00131934657089911	0.570232559420995	0.567593866279197
"172"	74	"baci_a_mro"	0.569477549929483	0.00126541816002388	0.570742968089507	0.568212131769459
"173"	75	"baci_a_mro"	0.569091380535834	0.00134425602771907	0.570435636563553	0.567747124508115
"174"	76	"baci_a_mro"	0.568866715147465	0.00133111332968364	0.570197828477149	0.567535601817781
"175"	77	"baci_a_mro"	0.568996747593965	0.00133202811870776	0.570328775712673	0.567664719475257
"176"	78	"baci_a_mro"	0.569795054309619	0.00130168124162951	0.571096735551249	0.568493373067989
"177"	79	"baci_a_mro"	0.569848192872605	0.00128480298676959	0.571132995859375	0.568563389885835
"178"	80	"baci_a_mro"	0.568411240617895	0.00128231847050505	0.5696935590884	0.56712892214739
"179"	81	"baci_a_mro"	0.569500213596446	0.00130503436373423	0.57080524796018	0.568195179232712
"180"	82	"baci_a_mro"	0.570182197908485	0.0013131931928621	0.571495391101347	0.568869004715623
"181"	83	"baci_a_mro"	0.56826549095271	0.00127197685101226	0.569537467803722	0.566993514101698
"182"	84	"baci_a_mro"	0.569405549474461	0.00129546143598067	0.570701010910442	0.56811008803848
"183"	85	"baci_a_mro"	0.569347283834813	0.00128205890260138	0.570629342737414	0.568065224932212
"184"	86	"baci_a_mro"	0.568889969327691	0.00129758214947463	0.570187551477166	0.567592387178216
"185"	87	"baci_a_mro"	0.568804158750613	0.00129405942881068	0.570098218179424	0.567510099321802
"186"	88	"baci_a_mro"	0.569719701387924	0.00127285226455097	0.570992553652475	0.568446849123373
"187"	89	"baci_a_mro"	0.569213415756038	0.00128271642135991	0.570496132177398	0.567930699334678
"188"	90	"baci_a_mro"	0.56974971908089	0.00130422159781071	0.571053940678701	0.568445497483079
"189"	91	"baci_a_mro"	0.569557535287977	0.00130393885067914	0.570861474138656	0.568253596437298
"190"	92	"baci_a_mro"	0.56893764084215	0.00126720443450875	0.570204845276659	0.567670436407641
"191"	93	"baci_a_mro"	0.568970320710308	0.00124776802600681	0.570218088736315	0.567722552684301
"192"	94	"baci_a_mro"	0.568148625354677	0.00130741632760581	0.569456041682283	0.566841209027071
"193"	95	"baci_a_mro"	0.568635024527647	0.00129045209461054	0.569925476622258	0.567344572433036
"194"	96	"baci_a_mro"	0.569291369694121	0.00124680905559387	0.570538178749715	0.568044560638527
"195"	97	"baci_a_mro"	0.568845443977696	0.00126797096837723	0.570113414946073	0.567577473009319
"196"	98	"baci_a_mro"	0.570402677544896	0.00129542815140421	0.5716981056963	0.569107249393492
"197"	99	"baci_a_mro"	0.569077250871663	0.00126261999893131	0.570339870870594	0.567814630872732
"198"	100	"baci_a_mro"	0.570296058576411	0.0012614094137002	0.571557467990111	0.569034649162711
"199"	2	"bact_mro"	0.531983267442114	0.0057148131394044	0.537698080581518	0.52626845430271
"200"	3	"bact_mro"	0.5364253820131	0.00410662959577571	0.540532011608876	0.532318752417324
"201"	4	"bact_mro"	0.536132097506747	0.00340058462382155	0.539532682130568	0.532731512882925
"202"	5	"bact_mro"	0.538022443406965	0.00297889131106151	0.541001334718027	0.535043552095903
"203"	6	"bact_mro"	0.538286909789446	0.0027280463247082	0.541014956114154	0.535558863464738
"204"	7	"bact_mro"	0.5367800496208	0.00249477513679964	0.5392748247576	0.534285274484
"205"	8	"bact_mro"	0.538777977957815	0.00220332144798812	0.540981299405803	0.536574656509827
"206"	9	"bact_mro"	0.540648708042687	0.00227595251845821	0.542924660561145	0.538372755524229
"207"	10	"bact_mro"	0.538446453899396	0.00203952387656078	0.540485977775957	0.536406930022835
"208"	11	"bact_mro"	0.540041289494104	0.00202590735791274	0.542067196852017	0.538015382136191
"209"	12	"bact_mro"	0.539433572403966	0.00192394331901983	0.541357515722986	0.537509629084946
"210"	13	"bact_mro"	0.538794690498442	0.00176862998035372	0.540563320478796	0.537026060518088
"211"	14	"bact_mro"	0.537817699402892	0.00179874684308838	0.53961644624598	0.536018952559804
"212"	15	"bact_mro"	0.538470522314674	0.00174686799777859	0.540217390312453	0.536723654316895
"213"	16	"bact_mro"	0.539543254115372	0.00168219804442344	0.541225452159795	0.537861056070948
"214"	17	"bact_mro"	0.538989786732885	0.00168193440159507	0.54067172113448	0.53730785233129
"215"	18	"bact_mro"	0.539391728466424	0.0016754366571124	0.541067165123536	0.537716291809312
"216"	19	"bact_mro"	0.540522018455613	0.00163702149910765	0.542159039954721	0.538884996956505
"217"	20	"bact_mro"	0.539872562501851	0.00155315578101637	0.541425718282867	0.538319406720835
"218"	21	"bact_mro"	0.538295618545997	0.00151885656456598	0.539814475110563	0.536776761981431
"219"	22	"bact_mro"	0.538092151276971	0.00148737549960171	0.539579526776573	0.536604775777369
"220"	23	"bact_mro"	0.537377612653804	0.00152354284952735	0.538901155503331	0.535854069804277
"221"	24	"bact_mro"	0.54015212767344	0.00146587021164206	0.541617997885082	0.538686257461798
"222"	25	"bact_mro"	0.538640722347238	0.00146350120301882	0.540104223550257	0.537177221144219
"223"	26	"bact_mro"	0.539167781733124	0.00140285946977605	0.5405706412029	0.537764922263348
"224"	27	"bact_mro"	0.539240341117526	0.0013949598461782	0.540635300963704	0.537845381271348
"225"	28	"bact_mro"	0.538966920663861	0.00136106197169848	0.540327982635559	0.537605858692162
"226"	29	"bact_mro"	0.539670143741825	0.00141473815969354	0.541084881901518	0.538255405582131
"227"	30	"bact_mro"	0.539724051041933	0.00143415167216208	0.541158202714095	0.538289899369771
"228"	31	"bact_mro"	0.539660590972845	0.00135530676572943	0.541015897738575	0.538305284207116
"229"	32	"bact_mro"	0.538801142104342	0.00136603558365134	0.540167177687993	0.537435106520691
"230"	33	"bact_mro"	0.538509953082745	0.00135673575171439	0.539866688834459	0.537153217331031
"231"	34	"bact_mro"	0.537874568264811	0.00128753064675526	0.539162098911566	0.536587037618056
"232"	35	"bact_mro"	0.53825707619675	0.00129247291274157	0.539549549109492	0.536964603284008
"233"	36	"bact_mro"	0.538480861872825	0.00130714964052494	0.53978801151335	0.5371737122323
"234"	37	"bact_mro"	0.53977988298838	0.00130991440977681	0.541089797398157	0.538469968578603
"235"	38	"bact_mro"	0.538625628652361	0.00122724630814498	0.539852874960506	0.537398382344216
"236"	39	"bact_mro"	0.538934142571143	0.00128293078348764	0.540217073354631	0.537651211787655
"237"	40	"bact_mro"	0.538296867750076	0.00127149658785106	0.539568364337927	0.537025371162225
"238"	41	"bact_mro"	0.53972109752695	0.0013018575784539	0.541022955105404	0.538419239948496
"239"	42	"bact_mro"	0.539878550796833	0.00123049712674098	0.541109047923574	0.538648053670092
"240"	43	"bact_mro"	0.539548783942557	0.001247012595259	0.540795796537816	0.538301771347298
"241"	44	"bact_mro"	0.539387543295483	0.00120987342630405	0.540597416721787	0.538177669869179
"242"	45	"bact_mro"	0.538583650764161	0.00119331082224598	0.539776961586407	0.537390339941915
"243"	46	"bact_mro"	0.539480624436253	0.00124799528743225	0.540728619723685	0.538232629148821
"244"	47	"bact_mro"	0.539235884656636	0.00115891268079903	0.540394797337435	0.538076971975837
"245"	48	"bact_mro"	0.539707318393734	0.00119018666286314	0.540897505056597	0.538517131730871
"246"	49	"bact_mro"	0.539401033284318	0.0012043167209391	0.540605350005257	0.538196716563379
"247"	50	"bact_mro"	0.538565191265237	0.00116057585678744	0.539725767122024	0.53740461540845
"248"	51	"bact_mro"	0.539512054626684	0.00115267514326401	0.540664729769948	0.53835937948342
"249"	52	"bact_mro"	0.539242943083125	0.00119926700936794	0.540442210092493	0.538043676073757
"250"	53	"bact_mro"	0.53887346004829	0.0011619896174801	0.54003544966577	0.53771147043081
"251"	54	"bact_mro"	0.539329085139157	0.00113531540349095	0.540464400542648	0.538193769735666
"252"	55	"bact_mro"	0.539432860740455	0.00112343733226124	0.540556298072716	0.538309423408194
"253"	56	"bact_mro"	0.539527354748955	0.00112498174759496	0.54065233649655	0.53840237300136
"254"	57	"bact_mro"	0.539232105676351	0.00115168389137873	0.54038378956773	0.538080421784972
"255"	58	"bact_mro"	0.537620222262533	0.00110222454121687	0.53872244680375	0.536517997721316
"256"	59	"bact_mro"	0.539756247241372	0.00115029559561313	0.540906542836985	0.538605951645759
"257"	60	"bact_mro"	0.53922194621699	0.00112073734400661	0.540342683560997	0.538101208872983
"258"	61	"bact_mro"	0.539047186794059	0.00113146104326329	0.540178647837322	0.537915725750796
"259"	62	"bact_mro"	0.537618080702737	0.00110164362059303	0.53871972432333	0.536516437082144
"260"	63	"bact_mro"	0.539501739214153	0.00117940453603615	0.540681143750189	0.538322334678117
"261"	64	"bact_mro"	0.539752158955788	0.00111436339501983	0.540866522350808	0.538637795560768
"262"	65	"bact_mro"	0.539425102820665	0.00111092243231573	0.540536025252981	0.538314180388349
"263"	66	"bact_mro"	0.539535835394634	0.00112087153658891	0.540656706931223	0.538414963858045
"264"	67	"bact_mro"	0.539391055374867	0.00110229197997474	0.540493347354842	0.538288763394892
"265"	68	"bact_mro"	0.539135264593966	0.00112965394445913	0.540264918538425	0.538005610649507
"266"	69	"bact_mro"	0.539013992095297	0.00110324127705461	0.540117233372352	0.537910750818242
"267"	70	"bact_mro"	0.539073987870464	0.00108458511473557	0.5401585729852	0.537989402755728
"268"	71	"bact_mro"	0.5397124536409	0.00111991561856959	0.54083236925947	0.53859253802233
"269"	72	"bact_mro"	0.540078500058673	0.00111878782514123	0.541197287883814	0.538959712233532
"270"	73	"bact_mro"	0.539584775938298	0.00105626065069692	0.540641036588995	0.538528515287601
"271"	74	"bact_mro"	0.538509242314614	0.0010623781824726	0.539571620497087	0.537446864132141
"272"	75	"bact_mro"	0.540260087161056	0.00109547868739382	0.54135556584845	0.539164608473662
"273"	76	"bact_mro"	0.538479755466117	0.00106595396954955	0.539545709435667	0.537413801496567
"274"	77	"bact_mro"	0.539356579646415	0.00107174053809333	0.540428320184508	0.538284839108322
"275"	78	"bact_mro"	0.538343134857566	0.0010336506562526	0.539376785513819	0.537309484201313
"276"	79	"bact_mro"	0.538687751617238	0.00108918049430206	0.53977693211154	0.537598571122936
"277"	80	"bact_mro"	0.539068777614116	0.00105463733043403	0.54012341494455	0.538014140283682
"278"	81	"bact_mro"	0.539810245844457	0.00111381249136098	0.540924058335818	0.538696433353096
"279"	82	"bact_mro"	0.538623122630435	0.00103774980428064	0.539660872434716	0.537585372826154
"280"	83	"bact_mro"	0.539616733685836	0.00105476155365822	0.540671495239494	0.538561972132178
"281"	84	"bact_mro"	0.538673571868591	0.00100236425603994	0.539675936124631	0.537671207612551
"282"	85	"bact_mro"	0.539840615149145	0.00108885229796	0.540929467447105	0.538751762851185
"283"	86	"bact_mro"	0.539593770956715	0.00106036869590017	0.540654139652615	0.538533402260815
"284"	87	"bact_mro"	0.538679521059218	0.00103352701817792	0.539713048077396	0.53764599404104
"285"	88	"bact_mro"	0.539162004645355	0.00104283420690729	0.540204838852262	0.538119170438448
"286"	89	"bact_mro"	0.538672124895114	0.00103286156858956	0.539704986463704	0.537639263326524
"287"	90	"bact_mro"	0.538711983187441	0.00105520738538877	0.53976719057283	0.537656775802052
"288"	91	"bact_mro"	0.539828376885318	0.00104564708700261	0.540874023972321	0.538782729798315
"289"	92	"bact_mro"	0.538954118673532	0.00103276288826535	0.539986881561797	0.537921355785267
"290"	93	"bact_mro"	0.539755263190009	0.00105422722353571	0.540809490413545	0.538701035966473
"291"	94	"bact_mro"	0.540206083587298	0.00106153000789463	0.541267613595193	0.539144553579403
"292"	95	"bact_mro"	0.538934204309774	0.00103500770359843	0.539969212013372	0.537899196606176
